Date,ShortVolume,ShortExemptVolume,TotalVolume
2015-03-03,298862.0,1324.0,590105.0
2015-03-02,235943.0,4045.0,509108.0
2015-02-27,390099.0,9280.0,860137.0
2015-02-26,350080.0,6878.0,741982.0
2015-02-25,234930.0,3145.0,577609.0
2015-02-24,98970.0,2189.0,285709.0
2015-02-23,121715.0,4201.0,376021.0
2015-02-20,127129.0,3480.0,393060.0
2015-02-19,131086.0,3371.0,325971.0
2015-02-18,102870.0,2696.0,287953.0
2015-02-17,168034.0,2967.0,458562.0
2015-02-13,265665.0,720.0,576342.0
2015-02-12,277463.0,865.0,586764.0
2015-02-11,180179.0,200.0,444325.0
2015-02-10,264343.0,1500.0,510299.0
2015-02-09,178374.0,130.0,369441.0
2015-02-06,319075.0,700.0,576134.0
2015-02-05,162206.0,0.0,381973.0
2015-02-04,179292.0,539.0,410645.0
2015-02-03,220678.0,300.0,479749.0
2015-02-02,390237.0,450.0,806314.0
2015-01-30,771564.0,2097.0,1470451.0
2015-01-29,385363.0,2200.0,858566.0
2015-01-28,179390.0,17.0,418061.0
2015-01-27,232785.0,121.0,505208.0
2015-01-26,185723.0,605.0,427883.0
2015-01-23,268737.0,200.0,513619.0
2015-01-22,383739.0,265.0,717039.0
2015-01-21,266467.0,600.0,505920.0
2015-01-20,240508.0,700.0,514251.0
2015-01-16,175520.0,9912.0,585584.0
2015-01-15,239519.0,10924.0,628818.0
2015-01-14,269271.0,9437.0,636228.0
2015-01-13,302434.0,2927.0,741459.0
2015-01-12,295712.0,10710.0,818642.0
2015-01-09,256525.0,351.0,526578.0
2015-01-08,327434.0,442.0,952030.0
2015-01-07,276081.0,302.0,564600.0
2015-01-05,157599.0,222.0,378347.0
2015-01-02,94949.0,169.0,310555.0
2014-12-31,84582.0,1268.0,271418.0
2014-12-30,53613.0,303.0,251439.0
2014-12-29,117286.0,210.0,1302136.0
2014-12-26,115903.0,100.0,242948.0
2014-12-24,75214.0,700.0,190716.0
2014-12-23,204259.0,1300.0,754841.0
2014-12-22,299845.0,650.0,689985.0
2014-12-19,230218.0,700.0,714171.0
2014-12-18,328254.0,807.0,813918.0
2014-12-17,386716.0,200.0,960005.0
2014-12-16,355670.0,2850.0,1218520.0
2014-12-15,203168.0,6423.0,668547.0
2014-12-12,223542.0,878.0,547473.0
2014-12-11,205234.0,1139.0,543561.0
2014-12-10,245892.0,2166.0,617246.0
2014-12-09,131243.0,896.0,495789.0
2014-12-08,195790.0,2118.0,814454.0
2014-12-05,205954.0,1879.0,714628.0
2014-12-04,98081.0,2462.0,378555.0
2014-12-03,126775.0,201.0,355839.0
2014-12-02,113117.0,691.0,463421.0
2014-12-01,144635.0,25.0,396928.0
2014-11-28,99948.0,111.0,333051.0
2014-11-26,87166.0,469.0,345371.0
2014-11-25,89831.0,200.0,447212.0
2014-11-24,97712.0,8.0,434872.0
2014-11-21,214352.0,0.0,636981.0
2014-11-20,184339.0,110.0,392858.0
2014-11-19,119884.0,600.0,377844.0
2014-11-18,146260.0,200.0,458415.0
2014-11-17,151842.0,100.0,382075.0
2014-11-14,105079.0,2618.0,383269.0
2014-11-13,125803.0,9207.0,287840.0
2014-11-12,105498.0,2843.0,256671.0
2014-11-11,87348.0,9004.0,259049.0
2014-11-10,177402.0,1308.0,366757.0
2014-11-07,162117.0,355.0,418238.0
2014-11-06,99554.0,708.0,413930.0
2014-11-05,198906.0,793.0,399750.0
2014-11-04,98442.0,0.0,261163.0
2014-11-03,95992.0,200.0,319731.0
2014-10-31,193008.0,500.0,498724.0
2014-10-30,163142.0,1400.0,344784.0
2014-10-29,227658.0,1200.0,504014.0
2014-10-28,128356.0,300.0,402536.0
2014-10-27,154258.0,2.0,356480.0
2014-10-24,192944.0,800.0,509144.0
2014-10-23,204691.0,100.0,507932.0
2014-10-22,375067.0,704.0,738534.0
2014-10-21,311503.0,129.0,690829.0
2014-10-20,307645.0,1322.0,740737.0
2014-10-17,645352.0,5913.0,1530170.0
2014-10-16,341959.0,2000.0,727660.0
2014-10-15,336315.0,10705.0,981581.0
2014-10-14,235191.0,5674.0,521013.0
2014-10-13,307205.0,1325.0,599469.0
2014-10-10,246718.0,500.0,666044.0
2014-10-09,177963.0,0.0,449987.0
2014-10-08,200301.0,104.0,489855.0
2014-10-07,139314.0,300.0,306193.0
2014-10-06,131700.0,200.0,286470.0
2014-10-03,101376.0,100.0,232766.0
2014-10-02,154137.0,100.0,406561.0
2014-10-01,146102.0,0.0,309138.0
2014-09-30,190449.0,1100.0,321968.0
2014-09-29,159476.0,695.0,311904.0
2014-09-26,120571.0,903.0,235169.0
2014-09-25,149045.0,800.0,332695.0
2014-09-24,119487.0,100.0,312155.0
2014-09-23,141567.0,433.0,329387.0
2014-09-22,173036.0,2600.0,370829.0
2014-09-19,347133.0,200.0,651290.0
2014-09-18,116505.0,0.0,350553.0
2014-09-17,147972.0,250.0,311110.0
2014-09-16,118562.0,0.0,270651.0
2014-09-15,144400.0,225.0,345546.0
2014-09-12,115156.0,3909.0,279812.0
2014-09-11,137283.0,4329.0,268826.0
2014-09-10,127146.0,4306.0,270499.0
2014-09-09,158465.0,7874.0,362820.0
2014-09-08,156550.0,3445.0,383132.0
2014-09-05,160416.0,35.0,319350.0
2014-09-04,180514.0,0.0,372138.0
2014-09-03,179421.0,10.0,405670.0
2014-09-02,171487.0,245.0,310833.0
2014-08-29,119688.0,409.0,269702.0
2014-08-28,126307.0,301.0,334128.0
2014-08-27,129420.0,1089.0,330712.0
2014-08-26,131656.0,0.0,352088.0
2014-08-25,131228.0,157.0,320194.0
2014-08-22,95359.0,105.0,190311.0
2014-08-21,121380.0,2000.0,271036.0
2014-08-20,111895.0,50.0,227356.0
2014-08-19,131577.0,100.0,253743.0
2014-08-18,151226.0,0.0,330473.0
2014-08-15,112803.0,1015.0,279294.0
2014-08-14,103242.0,1316.0,231772.0
2014-08-13,160747.0,1035.0,341888.0
2014-08-12,102837.0,1060.0,209396.0
2014-08-11,111273.0,970.0,273633.0
2014-08-08,136463.0,200.0,286579.0
2014-08-07,129047.0,380.0,261570.0
2014-08-06,114984.0,972.0,241774.0
2014-08-05,150731.0,315.0,398825.0
2014-08-04,157685.0,0.0,332210.0
2014-08-01,163719.0,300.0,482294.0
2014-07-31,173405.0,144.0,528184.0
2014-07-30,101647.0,1579.0,273386.0
2014-07-29,115011.0,1876.0,284486.0
2014-07-28,93565.0,0.0,302223.0
2014-07-25,124291.0,340.0,326092.0
2014-07-24,120665.0,300.0,296894.0
2014-07-23,98006.0,200.0,257764.0
2014-07-22,197882.0,600.0,540772.0
2014-07-21,173626.0,0.0,559504.0
2014-07-18,556372.0,1341.0,1365901.0
2014-07-17,230623.0,4025.0,679572.0
2014-07-16,143459.0,2068.0,337770.0
2014-07-15,172139.0,457.0,337457.0
2014-07-14,198492.0,488.0,450641.0
2014-07-11,119216.0,100.0,343604.0
2014-07-10,137194.0,300.0,339351.0
2014-07-09,93767.0,310.0,315330.0
2014-07-08,190516.0,1755.0,517701.0
2014-07-07,121681.0,700.0,347132.0
2014-07-03,52101.0,1198.0,207067.0
2014-07-02,100946.0,922.0,358639.0
2014-07-01,170238.0,200.0,405101.0
2014-06-30,110201.0,1900.0,303518.0
2014-06-27,160919.0,0.0,326037.0
2014-06-26,215209.0,800.0,496495.0
2014-06-25,217238.0,200.0,568183.0
2014-06-24,327335.0,4869.0,967961.0
2014-06-23,191153.0,0.0,446426.0
2014-06-20,177269.0,2200.0,396076.0
2014-06-19,420473.0,50.0,712976.0
2014-06-18,180616.0,0.0,492746.0
2014-06-17,84304.0,39.0,351049.0
2014-06-16,186441.0,1593.0,412204.0
2014-06-13,118140.0,1524.0,285191.0
2014-06-12,112985.0,2523.0,388398.0
2014-06-11,98000.0,3461.0,238861.0
2014-06-10,146070.0,8564.0,332020.0
2014-06-09,162253.0,3200.0,351485.0
2014-06-06,123156.0,406.0,320201.0
2014-06-05,165209.0,200.0,423729.0
2014-06-04,147973.0,130.0,381512.0
2014-06-03,196642.0,2824.0,509645.0
2014-06-02,223102.0,320.0,477584.0
2014-05-30,118996.0,0.0,281006.0
2014-05-29,133276.0,900.0,333799.0
2014-05-28,229528.0,1217.0,408571.0
2014-05-27,267315.0,500.0,547274.0
2014-05-23,278813.0,0.0,686839.0
2014-05-22,283652.0,200.0,564894.0
2014-05-21,176024.0,143.0,378373.0
2014-05-20,273499.0,0.0,571419.0
2014-05-19,313843.0,0.0,581225.0
2014-05-16,207983.0,10474.0,481085.0
2014-05-15,187938.0,3308.0,373389.0
2014-05-14,187696.0,1848.0,349095.0
2014-05-13,224487.0,10012.0,495905.0
2014-05-12,232368.0,4420.0,465221.0
2014-05-09,166281.0,500.0,547326.0
2014-05-08,269211.0,105.0,629545.0
2014-05-07,307942.0,612.0,723019.0
2014-05-06,197959.0,725.0,444203.0
2014-05-05,160280.0,105.0,342579.0
2014-05-02,223057.0,100.0,396446.0
2014-05-01,265620.0,0.0,622347.0
2014-04-30,209901.0,1400.0,461932.0
2014-04-29,268911.0,0.0,611498.0
2014-04-28,423921.0,523.0,997300.0
2014-04-25,268069.0,476.0,608465.0
2014-04-24,188942.0,3073.0,549153.0
2014-04-23,203361.0,940.0,423458.0
2014-04-22,216189.0,15.0,611068.0
2014-04-21,233154.0,544.0,609320.0
2014-04-17,738328.0,6900.0,1638061.0
2014-04-16,427839.0,1200.0,1221644.0
2014-04-15,480099.0,2720.0,1067148.0
2014-04-14,327240.0,1743.0,688536.0
2014-04-11,371198.0,249.0,798379.0
2014-04-10,381071.0,367.0,831873.0
2014-04-09,319938.0,1701.0,812823.0
2014-04-08,494117.0,5.0,1019518.0
2014-04-07,440648.0,633.0,1191767.0
2014-04-04,616647.0,100.0,1838397.0
2014-04-03,735886.0,831.0,1497327.0
